,resource,response,response_lower,response_upper
0,100.0,0.5653867708333333,0.4845956897928756,0.6461778518737912
1,113.0,0.5718595927083333,0.49323157578171845,0.6504876096349482
2,127.0,0.5788303239583333,0.50253176069278,0.6551288872238867
3,143.0,0.5867968739583334,0.5131605434482789,0.6604332044683878
4,162.0,0.5962571520833334,0.5257822229704338,0.6667320811962328
5,183.0,0.6067132489583333,0.539732500337026,0.6736939975796407
6,206.0,0.6187362427083333,0.5562430508901303,0.6812294345265363
7,232.0,0.623761975,0.5624499624657826,0.6850739875342174
8,262.0,0.629560896875,0.5696117835146123,0.6895100102353878
9,295.0,0.6359397109375,0.5774897866683248,0.6943896352066751
10,333.0,0.6510390458333334,0.5969702157142939,0.7051078759523728
11,376.0,0.6562504666666666,0.6038041498588606,0.708696783474473
12,424.0,0.6652397020833333,0.6056879108526673,0.7247914933139993
13,478.0,0.6701498911458333,0.6119234784695533,0.7283763038221133
14,539.0,0.6754408114583333,0.6151830157521992,0.7356986071644673
15,608.0,0.6855712569444444,0.6392230151678018,0.7319194987210871
16,686.0,0.6890632119791666,0.6359419611420031,0.7421844628163302
17,774.0,0.7053653029761905,0.6609633917544345,0.7497672141979463
18,873.0,0.7202324313802083,0.6789011347274118,0.7615637280330049
19,985.0,0.7306047390046296,0.6922296041064553,0.7689798739028039
20,1111.0,0.744311940625,0.7103609860549639,0.7782628951950361
21,1253.0,0.7491528104166667,0.7170839157064859,0.7812217051268475
22,1413.0,0.7541402139136905,0.7089375874977865,0.7993428403295945
23,1594.0,0.7610009523611111,0.7178483200387555,0.8041535846834665
24,1798.0,0.7690960348039216,0.726431956821667,0.8117601127861761
25,2028.0,0.7756195326754386,0.7340578695559534,0.8171811957949237
26,2288.0,0.778741841885965,0.7398352256543218,0.817648458117608
27,2580.0,0.7822484353070176,0.746323640964797,0.8181732296492381
28,2910.0,0.7847748259803922,0.7547176242112865,0.8148320277494978
29,3283.0,0.7900339888480392,0.764205532427409,0.8158624452686695
30,3703.0,0.7957344093201755,0.7712773751896725,0.8201914434506784
31,4176.0,0.8001388416666666,0.7769706782013029,0.8233070051320303
32,4711.0,0.8033715557971015,0.7796431267564611,0.8270999848377419
33,5313.0,0.8053870662037038,0.7811957828507516,0.8295783495566558
34,5993.0,0.807980746577381,0.7855263170277237,0.8304351761270382
35,6760.0,0.8094876200396826,0.7879502266438873,0.8310250134354776
36,7625.0,0.8111870275297619,0.7906838404874095,0.8316902145721143
37,8600.0,0.8176072106481481,0.784796097500402,0.8504183237958943
38,9700.0,0.8155345260416667,0.801110737057756,0.8299583150255775
39,10941.0,0.8233632886135057,0.7953890988602529,0.8513374783667587
40,12341.0,0.8278516866020116,0.802444910264593,0.8532584629394301
41,13920.0,0.8329139583333333,0.8104028575556308,0.855425059111036
42,15701.0,0.8373966616874999,0.8165684836012351,0.858224839773765
43,17709.0,0.8391562135208334,0.8191005006181639,0.8592119264235029
44,19975.0,0.8411418432291667,0.8219578465147578,0.8603258399435755
45,22530.0,0.8433807152083332,0.8251796111951627,0.861581819221504
46,25413.0,0.8459070040208333,0.8288149722807233,0.8629990357609434
47,28664.0,0.8487557605,0.8329143683574342,0.8645971526425659
48,32331.0,0.8506471582083334,0.8356334902979793,0.8656608261186873
49,36467.0,0.8519259289861111,0.8374690033928718,0.8663828545793505
50,41133.0,0.8533685654583333,0.8395397248872549,0.8671974060294118
51,46395.0,0.8549954735416666,0.8418749448837067,0.8681160021996267
52,52330.0,0.8568304601388889,0.8445088351685682,0.8691520851092096
53,59025.0,0.8589004239583334,0.8474800054225106,0.8703208424941562
54,66576.0,0.8598032745555556,0.8488840903400061,0.870722458771105
55,75094.0,0.8605822772037038,0.8501423479277009,0.8710222064797065
56,84701.0,0.8614608729351853,0.8515614698630126,0.8713602760073579
57,95537.0,0.8624518652685186,0.8531621365946704,0.8717415939423666
58,107760.0,0.863569703888889,0.8549676874862405,0.8721717202915373
59,121546.0,0.8648304846481482,0.8570041208161255,0.8726568484801707
60,137096.0,0.8662525897407408,0.8593011278000016,0.87320405168148
61,154635.0,0.8675327760520833,0.8613998158264743,0.8736657362776924
62,174418.0,0.8679598827791667,0.862221617112568,0.8736981484457654
63,196732.0,0.8684416327416667,0.8631485581173646,0.8737347073659687
64,221900.0,0.868984999375,0.8641940565133815,0.8737759422366184
65,250289.0,0.8638054609210689,0.8545936895520468,0.8730172322900911
66,282310.0,0.8655293015755209,0.8571190012545533,0.8739396018964883
67,318427.0,0.8661380839767485,0.8581042508660324,0.8741719170874647
68,359164.0,0.8668247403623512,0.8592155312443258,0.8744339494803767
69,405114.0,0.8675992662459078,0.8604690190657801,0.8747295134260353
70,456941.0,0.868472853905692,0.8618828278432015,0.8750628799681825
71,515400.0,0.869458229501488,0.8634775535135909,0.8754389054893853
72,581337.0,0.8720199999999999,0.8666154380698079,0.877424561930192
73,655710.0,0.8686633565522031,0.8570099585610529,0.8803167545433532
74,739597.0,0.8706450564580747,0.8596533283884863,0.881636784527663
75,834217.0,0.8714508300460059,0.8608443958021869,0.8820572642898247
76,940942.0,0.8723596884921264,0.862187839785776,0.882531537198477
77,1061320.0,0.8733848143954024,0.8637031464136183,0.8830664823771862
78,1197099.0,0.8745410935329598,0.8654123193407464,0.8836698677251732
79,1350249.0,0.8758453022096839,0.8673401567367328,0.884350447682635
80,1522992.0,0.8766947708333334,0.868595812682453,0.8847937289842136
81,1717835.0,0.8656319199610633,0.854593435007868,0.8766704049142584
82,1937604.0,0.8667079481393104,0.8560970986544999,0.8773187976241209
83,2185490.0,0.8679216421589081,0.857793139345903,0.8780501449719132
84,2465089.0,0.869290608676523,0.8597061609819598,0.8788750563710862
85,2780458.0,0.8708347114869541,0.8618639216332556,0.8798055013406526
86,3136173.0,0.8767455937499999,0.8681232279582972,0.8853679595417029
87,3537396.0,0.86066038073875,0.8527626483936226,0.8685581130838774
88,3989950.0,0.8614229813697917,0.8539133422574844,0.868932620482099
89,4500400.0,0.8622831427916666,0.855211246337016,0.8693550392463174
90,5076155.0,0.8632533499411458,0.8566751992478018,0.8698315006344898
91,5725568.0,0.8643476784933334,0.8583264398825374,0.8703689171041291
92,6458064.0,0.8624239400812184,0.8527253144320932,0.8721225657303434
93,7284270.0,0.864197540359635,0.8552272087445966,0.8731678719746733
94,8216176.0,0.8648401107019724,0.8563295053757219,0.8733507160282227
95,9267306.0,0.8655648886988315,0.857572825043022,0.873556952354641
96,10452910.0,0.8663823895714051,0.8589752060718477,0.8737895730709625
97,11790193.0,0.8673044765577663,0.8605569992417181,0.8740519538738144
98,13298561.0,0.8683445305354537,0.862341158765208,0.8743479023056994
99,14999900.0,0.8691729499999999,0.8637622700813737,0.8745836299186261
